fecha,tmed,region
2025-02-09,27.75,COM
2025-02-09,28.7,LIT
2025-02-09,30.75,CEN
2025-02-09,31.15,NEA
2025-02-10,32.85,CUY
2025-02-10,32.6,NOA
2025-02-10,32.7,NEA
2025-02-10,29.1,COM
2025-02-10,31.05,GBA
2025-02-10,30.15,CEN
2025-02-10,27.9,BAS
2025-02-10,23.85,PAT
2025-02-10,31.55,LIT
2025-02-11,26.8,CUY
2025-02-11,33.95,NOA
2025-02-11,34.25,NEA
2025-02-11,20.45,COM
2025-02-11,23.95,GBA
2025-02-11,27.8,CEN
2025-02-11,20.5,BAS
2025-02-11,16.95,PAT
2025-02-11,23.4,LIT
2025-02-12,25.8,CUY
2025-02-12,27.6,NOA
2025-02-12,33.75,NEA
2025-02-12,20.1,COM
2025-02-12,23.4,GBA
2025-02-12,22.1,CEN
2025-02-12,21.55,BAS
2025-02-12,17.3,PAT
2025-02-12,21.55,LIT
2025-02-13,24.65,BAS
2025-02-13,19.0,PAT
2025-02-13,25.25,GBA
2025-02-13,25.9,CUY
2025-02-13,22.7,CEN
2025-02-13,27.25,NEA
2025-02-13,23.65,COM
2025-02-13,23.85,LIT
2025-02-13,24.7,NOA
2025-02-14,29.15,CUY
2025-02-14,28.55,NOA
2025-02-14,29.4,NEA
2025-02-14,24.55,COM
2025-02-14,24.7,GBA
2025-02-14,26.1,CEN
2025-02-14,24.6,BAS
2025-02-14,20.1,PAT
2025-02-14,26.6,LIT
2025-02-15,23.8,LIT
2025-02-15,23.0,CEN
2025-02-15,24.65,BAS
2025-02-15,21.0,PAT
2025-02-15,25.35,COM
2025-02-15,28.45,CUY
2025-02-15,28.9,NOA
2025-02-15,32.5,NEA
2025-02-15,23.95,GBA
2025-02-16,27.4,CUY
2025-02-16,26.95,NOA
2025-02-16,33.5,NEA
2025-02-16,23.75,COM
2025-02-16,26.6,GBA
2025-02-16,24.25,CEN
2025-02-16,23.15,BAS
2025-02-16,16.95,PAT
2025-02-16,24.85,LIT
2025-02-17,26.65,GBA
2025-02-17,26.7,CUY
2025-02-17,25.65,NOA
2025-02-17,26.7,NEA
2025-02-17,21.3,COM
2025-02-17,25.6,LIT
2025-02-17,24.25,CEN
2025-02-17,15.7,BAS
2025-02-17,14.0,PAT
2025-02-18,24.1,CUY
2025-02-18,21.8,NOA
2025-02-18,25.65,NEA
2025-02-18,23.35,COM
2025-02-18,17.85,GBA
2025-02-18,19.2,CEN
2025-02-18,18.1,BAS
2025-02-18,21.55,PAT
2025-02-18,19.2,LIT
2025-02-19,26.35,CUY
2025-02-19,24.1,NOA
2025-02-19,26.4,NEA
2025-02-19,26.0,COM
2025-02-19,22.55,GBA
2025-02-19,22.2,CEN
2025-02-19,27.85,BAS
2025-02-19,24.5,PAT
2025-02-19,23.65,LIT
2025-02-20,28.05,CUY
2025-02-20,26.3,NOA
2025-02-20,28.35,NEA
2025-02-20,26.6,COM
2025-02-20,27.65,GBA
2025-02-20,24.7,CEN
2025-02-20,26.15,BAS
2025-02-20,25.0,PAT
2025-02-20,26.75,LIT
2025-02-21,26.35,COM
2025-02-21,29.3,LIT
2025-02-21,27.6,CEN
2025-02-21,27.75,BAS
2025-02-21,31.4,NEA
2025-02-21,30.4,GBA
2025-02-21,30.2,CUY
2025-02-21,29.3,NOA
2025-02-21,23.6,PAT
2025-02-22,33.05,NEA
2025-02-22,25.75,COM
2025-02-22,29.15,LIT
2025-02-22,28.45,CEN
2025-02-22,31.8,NOA
2025-02-22,23.25,PAT
2025-02-22,26.95,GBA
2025-02-22,32.6,CUY
2025-02-22,29.7,BAS
2025-02-23,28.3,GBA
2025-02-23,30.4,CUY
2025-02-23,33.7,NOA
2025-02-23,33.05,NEA
2025-02-23,26.65,PAT
2025-02-23,29.9,LIT
2025-02-23,29.45,CEN
2025-02-23,25.9,BAS
2025-02-23,26.8,COM
2025-02-24,29.4,CUY
2025-02-24,33.9,NOA
2025-02-24,32.7,NEA
2025-02-24,26.4,COM
2025-02-24,25.85,GBA
2025-02-24,31.2,CEN
2025-02-24,26.15,BAS
2025-02-24,21.5,PAT
2025-02-24,25.35,LIT
2025-02-25,27.2,CUY
2025-02-25,31.25,NOA
2025-02-25,33.65,NEA
2025-02-25,22.05,COM
2025-02-25,24.45,GBA
2025-02-25,23.0,CEN
2025-02-25,23.6,BAS
2025-02-25,20.7,PAT
2025-02-25,24.3,LIT
2025-02-26,28.75,CUY
2025-02-26,30.5,NOA
2025-02-26,32.65,NEA
2025-02-26,21.85,COM
2025-02-26,24.7,GBA
2025-02-26,23.55,CEN
2025-02-26,21.05,BAS
2025-02-26,13.85,PAT
2025-02-26,24.9,LIT
2025-02-27,30.65,NEA
2025-02-27,28.25,COM
2025-02-27,25.55,LIT
2025-02-27,24.45,CEN
2025-02-27,25.55,NOA
2025-02-27,19.25,PAT
2025-02-27,25.65,GBA
2025-02-27,26.55,CUY
2025-02-27,22.45,BAS
2025-02-28,23.7,CUY
2025-02-28,27.05,NOA
2025-02-28,31.65,NEA
2025-02-28,24.25,COM
2025-02-28,25.7,GBA
2025-02-28,25.2,CEN
2025-02-28,24.55,BAS
2025-02-28,18.85,PAT
2025-02-28,26.6,LIT
2025-03-01,21.3,PAT
2025-03-01,25.55,GBA
2025-03-01,25.35,CUY
2025-03-01,28.05,NOA
2025-03-01,23.5,BAS
2025-03-01,23.1,COM
2025-03-01,24.6,LIT
2025-03-01,23.95,CEN
2025-03-01,33.6,NEA
2025-03-02,27.35,CUY
2025-03-02,26.75,NOA
2025-03-02,33.15,NEA
2025-03-02,25.25,COM
2025-03-02,22.85,GBA
2025-03-02,23.75,CEN
2025-03-02,22.9,BAS
2025-03-02,22.45,PAT
2025-03-02,23.7,LIT
2025-03-03,27.15,CUY
2025-03-03,28.65,NOA
2025-03-03,34.5,NEA
2025-03-03,22.05,COM
2025-03-03,23.4,GBA
2025-03-03,26.05,CEN
2025-03-03,23.45,BAS
2025-03-03,20.4,PAT
2025-03-03,25.35,LIT
2025-03-04,26.65,CUY
2025-03-04,31.2,NOA
2025-03-04,34.35,NEA
2025-03-04,22.5,COM
2025-03-04,24.9,GBA
2025-03-04,25.6,CEN
2025-03-04,24.5,BAS
2025-03-04,23.85,PAT
2025-03-04,28.5,LIT
2025-03-05,28.35,CUY
2025-03-05,30.9,NOA
2025-03-05,34.05,NEA
2025-03-05,22.45,COM
2025-03-05,29.95,GBA
2025-03-05,27.6,CEN
2025-03-05,22.25,BAS
2025-03-05,20.9,PAT
2025-03-05,31.25,LIT
2025-03-06,24.5,CUY
2025-03-06,31.35,NOA
2025-03-06,32.65,NEA
2025-03-06,25.35,COM
2025-03-06,31.05,GBA
2025-03-06,27.35,CEN
2025-03-06,23.8,BAS
2025-03-06,23.6,PAT
2025-03-06,30.45,LIT
2025-03-07,32.05,NOA
2025-03-07,31.9,NEA
2025-03-07,22.4,COM
2025-03-07,26.6,CUY
2025-03-07,27.7,CEN
2025-03-07,21.3,PAT
2025-03-07,30.85,GBA
2025-03-07,29.35,LIT
2025-03-08,20.65,CUY
2025-03-08,32.0,NEA
2025-03-08,17.9,COM
2025-03-08,22.9,LIT
2025-03-08,19.5,NOA
2025-03-08,16.4,BAS
2025-03-08,14.0,PAT
2025-03-08,24.6,GBA
2025-03-08,21.05,CEN
2025-03-09,19.6,CUY
2025-03-09,18.85,NOA
2025-03-09,25.55,NEA
2025-03-09,17.05,COM
2025-03-09,18.0,GBA
2025-03-09,17.85,CEN
2025-03-09,15.45,BAS
2025-03-09,16.7,PAT
2025-03-09,17.65,LIT
2025-03-10,21.65,CUY
2025-03-10,20.1,NOA
2025-03-10,22.25,NEA
2025-03-10,20.75,COM
2025-03-10,19.6,GBA
2025-03-10,19.9,CEN
2025-03-10,20.25,BAS
2025-03-10,17.3,PAT
2025-03-10,19.75,LIT
2025-03-11,20.9,CUY
2025-03-11,23.5,NOA
2025-03-11,27.85,NEA
2025-03-11,17.15,COM
2025-03-11,19.2,GBA
2025-03-11,20.7,CEN
2025-03-11,14.65,BAS
2025-03-11,11.55,PAT
2025-03-11,21.8,LIT
2025-03-12,18.3,CUY
2025-03-12,20.55,NOA
2025-03-12,27.85,NEA
2025-03-12,18.55,COM
2025-03-12,18.9,GBA
2025-03-12,15.0,CEN
2025-03-12,14.25,BAS
2025-03-12,15.7,PAT
2025-03-12,17.05,LIT
2025-03-13,18.6,CUY
2025-03-13,16.95,NOA
2025-03-13,23.0,NEA
2025-03-13,21.35,COM
2025-03-13,17.9,GBA
2025-03-13,15.6,CEN
2025-03-13,16.4,BAS
2025-03-13,22.1,PAT
2025-03-13,16.2,LIT
2025-03-14,16.6,PAT
2025-03-14,18.65,GBA
2025-03-14,20.75,CUY
2025-03-14,17.55,NOA
2025-03-14,16.0,BAS
2025-03-14,20.9,COM
2025-03-14,16.75,LIT
2025-03-14,17.05,CEN
2025-03-14,23.95,NEA
2025-03-15,21.3,CUY
2025-03-15,18.0,NOA
2025-03-15,23.6,NEA
2025-03-15,24.2,COM
2025-03-15,19.9,GBA
2025-03-15,17.85,CEN
2025-03-15,18.85,BAS
2025-03-15,21.95,PAT
2025-03-15,19.65,LIT
2025-03-16,23.7,CUY
2025-03-16,21.1,NOA
2025-03-16,26.05,NEA
2025-03-16,21.15,COM
2025-03-16,23.45,GBA
2025-03-16,22.1,CEN
2025-03-16,22.1,BAS
2025-03-16,16.7,PAT
2025-03-16,23.45,LIT
2025-03-17,24.35,GBA
2025-03-17,25.0,CUY
2025-03-17,24.35,NOA
2025-03-17,26.7,NEA
2025-03-17,20.75,PAT
2025-03-17,23.25,LIT
2025-03-17,21.7,CEN
2025-03-17,24.05,BAS
2025-03-17,23.0,COM
2025-03-18,25.85,GBA
2025-03-18,24.6,CUY
2025-03-18,25.1,NOA
2025-03-18,26.35,NEA
2025-03-18,16.9,PAT
2025-03-18,23.65,LIT
2025-03-18,23.3,CEN
2025-03-18,19.7,BAS
2025-03-18,18.95,COM
2025-03-19,25.5,CUY
2025-03-19,26.7,NOA
2025-03-19,25.25,NEA
2025-03-19,22.25,COM
2025-03-19,26.7,GBA
2025-03-19,23.9,CEN
2025-03-19,20.75,BAS
2025-03-19,23.25,PAT
2025-03-19,23.75,LIT
2025-03-20,25.9,CUY
2025-03-20,27.1,NOA
2025-03-20,27.35,NEA
2025-03-20,22.9,COM
2025-03-20,24.5,LIT
2025-03-20,23.25,CEN
2025-03-20,28.1,BAS
2025-03-20,21.1,PAT
2025-03-20,26.7,GBA
2025-03-21,25.25,CUY
2025-03-21,23.95,NOA
2025-03-21,26.55,NEA
2025-03-21,24.65,COM
2025-03-21,27.6,GBA
2025-03-21,21.05,CEN
2025-03-21,25.95,BAS
2025-03-21,18.0,PAT
2025-03-21,24.8,LIT
2025-03-22,24.9,CUY
2025-03-22,24.35,NOA
2025-03-22,24.9,NEA
2025-03-22,17.9,COM
2025-03-22,25.75,GBA
2025-03-22,20.2,CEN
2025-03-22,17.5,BAS
2025-03-22,13.3,PAT
2025-03-22,24.55,LIT
2025-03-23,15.9,CUY
2025-03-23,23.0,NOA
2025-03-23,26.5,NEA
2025-03-23,12.2,COM
2025-03-23,21.8,GBA
2025-03-23,19.65,CEN
2025-03-23,14.2,BAS
2025-03-23,11.4,PAT
2025-03-23,20.75,LIT
2025-03-24,12.45,CUY
2025-03-24,18.15,NOA
2025-03-24,26.4,NEA
2025-03-24,14.65,COM
2025-03-24,22.1,GBA
2025-03-24,16.4,CEN
2025-03-24,16.15,BAS
2025-03-24,16.7,PAT
2025-03-24,19.85,LIT
2025-03-25,14.6,CUY
2025-03-25,16.2,NOA
2025-03-25,24.0,NEA
2025-03-25,15.15,COM
2025-03-25,20.8,GBA
2025-03-25,16.15,CEN
2025-03-25,15.65,BAS
2025-03-25,16.65,PAT
2025-03-25,21.95,LIT
2025-03-26,21.0,CEN
2025-03-26,16.7,BAS
2025-03-26,19.3,PAT
2025-03-26,22.2,GBA
2025-03-26,22.85,LIT
2025-03-26,19.05,NOA
2025-03-26,26.75,NEA
2025-03-26,19.2,COM
2025-03-26,18.9,CUY
2025-03-27,27.95,NEA
2025-03-27,17.1,COM
2025-03-27,23.6,LIT
2025-03-27,21.9,CEN
2025-03-27,23.1,NOA
2025-03-27,19.95,PAT
2025-03-27,25.3,GBA
2025-03-27,19.4,CUY
2025-03-27,20.25,BAS
2025-03-28,18.2,CUY
2025-03-28,24.45,NOA
2025-03-28,23.1,NEA
2025-03-28,24.2,GBA
2025-03-28,19.75,CEN
2025-03-28,21.15,BAS
2025-03-28,14.95,PAT
2025-03-28,19.3,LIT
2025-03-29,22.45,CUY
2025-03-29,24.2,NOA
2025-03-29,25.9,NEA
2025-03-29,21.2,GBA
2025-03-29,18.6,CEN
2025-03-29,20.55,BAS
2025-03-29,19.6,PAT
2025-03-29,21.35,LIT
2025-03-30,22.7,CUY
2025-03-30,25.55,NOA
2025-03-30,28.1,NEA
2025-03-30,19.75,COM
2025-03-30,25.05,GBA
2025-03-30,22.7,CEN
2025-03-30,18.6,BAS
2025-03-30,16.7,PAT
2025-03-30,24.8,LIT
2025-03-31,16.3,CUY
2025-03-31,18.25,NOA
2025-03-31,22.6,NEA
2025-03-31,15.45,COM
2025-03-31,18.0,GBA
2025-03-31,14.2,CEN
2025-03-31,14.3,BAS
2025-03-31,12.3,PAT
2025-03-31,17.0,LIT
2025-04-01,15.6,CUY
2025-04-01,17.75,NOA
2025-04-01,17.7,NEA
2025-04-01,14.35,COM
2025-04-01,16.45,GBA
2025-04-01,12.3,CEN
2025-04-01,13.25,BAS
2025-04-01,13.1,PAT
2025-04-01,15.15,LIT
2025-04-02,16.8,CUY
2025-04-02,18.0,NOA
2025-04-02,19.85,NEA
2025-04-02,14.6,COM
2025-04-02,19.9,GBA
2025-04-02,14.5,CEN
2025-04-02,16.55,BAS
2025-04-02,12.5,PAT
2025-04-02,17.1,LIT
2025-04-03,17.7,CUY
2025-04-03,19.45,NOA
2025-04-03,21.45,NEA
2025-04-03,14.3,COM
2025-04-03,18.0,GBA
2025-04-03,16.1,CEN
2025-04-03,11.45,BAS
2025-04-03,7.3,PAT
2025-04-03,17.85,LIT
2025-04-04,13.9,CUY
2025-04-04,16.75,NOA
2025-04-04,17.6,NEA
2025-04-04,9.3,COM
2025-04-04,12.75,GBA
2025-04-04,12.15,CEN
2025-04-04,9.3,BAS
2025-04-04,6.9,PAT
2025-04-04,10.75,LIT
2025-04-05,13.15,CUY
2025-04-05,14.4,NOA
2025-04-05,15.35,NEA
2025-04-05,14.35,COM
2025-04-05,14.8,GBA
2025-04-05,11.1,CEN
2025-04-05,11.55,BAS
2025-04-05,14.1,PAT
2025-04-05,13.65,LIT
2025-04-06,15.45,CUY
2025-04-06,15.45,NOA
2025-04-06,20.05,NEA
2025-04-06,16.3,COM
2025-04-06,18.8,GBA
2025-04-06,12.1,CEN
2025-04-06,15.2,BAS
2025-04-06,16.2,PAT
2025-04-06,16.55,LIT
2025-04-07,17.2,CUY
2025-04-07,17.8,NOA
2025-04-07,18.6,NEA
2025-04-07,17.05,COM
2025-04-07,17.95,GBA
2025-04-07,16.0,CEN
2025-04-07,16.95,BAS
2025-04-07,20.6,PAT
2025-04-07,17.0,LIT
2025-04-08,17.3,CUY
2025-04-08,17.5,NOA
2025-04-08,17.0,NEA
2025-04-08,18.45,COM
2025-04-08,19.55,GBA
2025-04-08,15.6,CEN
2025-04-08,15.3,BAS
2025-04-08,19.1,PAT
2025-04-08,18.15,LIT
2025-04-09,19.7,CUY
2025-04-09,19.1,NOA
2025-04-09,20.15,NEA
2025-04-09,18.0,COM
2025-04-09,21.05,GBA
2025-04-09,15.4,CEN
2025-04-09,19.0,BAS
2025-04-09,18.2,PAT
2025-04-09,19.3,LIT
2025-04-10,21.55,NEA
2025-04-10,19.75,COM
2025-04-10,21.2,LIT
2025-04-10,15.5,CEN
2025-04-10,20.9,NOA
2025-04-10,17.25,PAT
2025-04-10,21.1,GBA
2025-04-10,18.95,CUY
2025-04-10,18.8,BAS
2025-04-11,16.95,CUY
2025-04-11,22.1,NOA
2025-04-11,21.2,NEA
2025-04-11,15.1,COM
2025-04-11,23.0,GBA
2025-04-11,20.4,CEN
2025-04-11,19.4,BAS
2025-04-11,15.1,PAT
2025-04-11,22.5,LIT
2025-04-12,16.3,CUY
2025-04-12,21.0,NOA
2025-04-12,23.05,NEA
2025-04-12,14.95,COM
2025-04-12,22.1,GBA
2025-04-12,15.55,CEN
2025-04-12,14.85,BAS
2025-04-12,12.8,PAT
2025-04-12,19.1,LIT
2025-04-13,16.1,CUY
2025-04-13,19.5,NOA
2025-04-13,21.2,NEA
2025-04-13,12.75,COM
2025-04-13,18.45,GBA
2025-04-13,16.65,CEN
2025-04-13,13.25,BAS
2025-04-13,11.8,PAT
2025-04-13,15.85,LIT
2025-04-14,19.4,CUY
2025-04-14,19.6,NOA
2025-04-14,19.2,NEA
2025-04-14,15.1,COM
2025-04-14,17.0,GBA
2025-04-14,17.8,CEN
2025-04-14,10.85,BAS
2025-04-14,10.6,PAT
2025-04-14,16.75,LIT
2025-04-15,17.25,CUY
2025-04-15,21.05,NOA
2025-04-15,23.35,NEA
2025-04-15,12.65,COM
2025-04-15,19.3,GBA
2025-04-15,18.25,CEN
2025-04-15,13.75,BAS
2025-04-15,10.4,PAT
2025-04-15,19.25,LIT
2025-04-16,13.6,COM
2025-04-16,18.85,LIT
2025-04-16,18.8,CEN
2025-04-16,12.35,BAS
2025-04-16,20.4,NEA
2025-04-16,17.35,GBA
2025-04-16,17.45,CUY
2025-04-16,22.8,NOA
2025-04-16,13.25,PAT
2025-04-17,19.6,CUY
2025-04-17,21.6,NOA
2025-04-17,24.3,NEA
2025-04-17,13.35,COM
2025-04-17,17.7,GBA
2025-04-17,21.15,CEN
2025-04-17,15.45,BAS
2025-04-17,12.5,PAT
2025-04-17,21.3,LIT
2025-04-18,17.5,CUY
2025-04-18,24.85,NOA
2025-04-18,26.7,NEA
2025-04-18,14.05,COM
2025-04-18,18.0,GBA
2025-04-18,16.25,CEN
2025-04-18,12.8,BAS
2025-04-18,11.3,PAT
2025-04-18,18.4,LIT
2025-04-19,15.9,CUY
2025-04-19,17.25,NOA
2025-04-19,23.75,NEA
2025-04-19,11.35,COM
2025-04-19,15.75,GBA
2025-04-19,14.3,CEN
2025-04-19,10.85,BAS
2025-04-19,8.7,PAT
2025-04-19,14.65,LIT
2025-04-20,11.85,LIT
2025-04-20,13.65,CEN
2025-04-20,10.9,BAS
2025-04-20,13.75,PAT
2025-04-20,14.9,GBA
2025-04-20,15.15,CUY
2025-04-20,13.8,NOA
2025-04-20,20.65,NEA
2025-04-20,13.8,COM
2025-04-21,16.1,CUY
2025-04-21,16.9,NOA
2025-04-21,19.85,NEA
2025-04-21,14.7,COM
2025-04-21,16.0,GBA
2025-04-21,15.35,CEN
2025-04-21,14.5,BAS
2025-04-21,13.7,PAT
2025-04-21,14.9,LIT
2025-04-22,17.1,CUY
2025-04-22,17.45,NOA
2025-04-22,21.65,NEA
2025-04-22,16.2,COM
2025-04-22,20.55,GBA
2025-04-22,21.3,CEN
2025-04-22,15.65,BAS
2025-04-22,12.1,PAT
2025-04-22,18.6,LIT
2025-04-23,14.25,PAT
2025-04-23,22.9,GBA
2025-04-23,18.75,CUY
2025-04-23,19.8,NOA
2025-04-23,17.75,BAS
2025-04-23,16.05,COM
2025-04-23,20.0,LIT
2025-04-23,18.7,CEN
2025-04-23,22.1,NEA
2025-04-24,19.9,GBA
2025-04-24,19.45,CUY
2025-04-24,22.3,NOA
2025-04-24,22.65,NEA
2025-04-24,15.65,PAT
2025-04-24,19.85,LIT
2025-04-24,18.15,CEN
2025-04-24,15.35,BAS
2025-04-24,16.6,COM
2025-04-25,18.4,CUY
2025-04-25,22.6,NOA
2025-04-25,22.6,NEA
2025-04-25,17.05,COM
2025-04-25,22.05,GBA
2025-04-25,21.15,CEN
2025-04-25,17.5,BAS
2025-04-25,13.5,PAT
2025-04-25,20.75,LIT
2025-04-26,16.1,CUY
2025-04-26,20.45,NOA
2025-04-26,21.9,NEA
2025-04-26,14.0,COM
2025-04-26,18.7,GBA
2025-04-26,16.3,CEN
2025-04-26,12.15,BAS
2025-04-26,11.6,PAT
2025-04-26,17.9,LIT
2025-04-27,14.7,CUY
2025-04-27,13.45,NOA
2025-04-27,21.9,NEA
2025-04-27,16.35,COM
2025-04-27,16.85,GBA
2025-04-27,17.6,CEN
2025-04-27,12.7,BAS
2025-04-27,13.65,PAT
2025-04-27,17.2,LIT
2025-04-28,16.7,CUY
2025-04-28,17.95,NOA
2025-04-28,16.5,NEA
2025-04-28,13.1,COM
2025-04-28,16.5,GBA
2025-04-28,16.65,CEN
2025-04-28,13.55,BAS
2025-04-28,12.5,PAT
2025-04-28,14.85,LIT
2025-04-29,17.05,CUY
2025-04-29,19.95,NOA
2025-04-29,16.2,NEA
2025-04-29,11.2,COM
2025-04-29,16.3,GBA
2025-04-29,16.85,CEN
2025-04-29,14.95,BAS
2025-04-29,11.75,PAT
2025-04-29,17.4,LIT
2025-04-30,17.7,CUY
2025-04-30,19.55,NOA
2025-04-30,17.05,NEA
2025-04-30,11.6,COM
2025-04-30,18.95,GBA
2025-04-30,17.5,CEN
2025-04-30,19.75,BAS
2025-04-30,9.55,PAT
2025-04-30,18.0,LIT
2025-05-01,17.2,CUY
2025-05-01,20.6,NOA
2025-05-01,21.7,NEA
2025-05-01,12.85,COM
2025-05-01,18.2,GBA
2025-05-01,19.9,CEN
2025-05-01,18.1,BAS
2025-05-01,15.9,PAT
2025-05-01,17.35,LIT
2025-05-02,19.5,CUY
2025-05-02,20.3,NOA
2025-05-02,21.65,NEA
2025-05-02,10.8,COM
2025-05-02,19.6,GBA
2025-05-02,18.95,CEN
2025-05-02,13.1,BAS
2025-05-02,12.8,PAT
2025-05-02,19.4,LIT
2025-05-03,18.0,CUY
2025-05-03,21.35,NOA
2025-05-03,21.6,NEA
2025-05-03,14.55,COM
2025-05-03,19.4,GBA
2025-05-03,19.05,CEN
2025-05-03,18.0,BAS
2025-05-03,11.3,PAT
2025-05-03,19.5,LIT
2025-05-04,16.15,CUY
2025-05-04,21.0,NOA
2025-05-04,24.5,NEA
2025-05-04,10.15,COM
2025-05-04,22.85,GBA
2025-05-04,22.4,CEN
2025-05-04,14.85,BAS
2025-05-04,7.7,PAT
2025-05-04,21.15,LIT
2025-05-05,16.6,CUY
2025-05-05,22.0,NOA
2025-05-05,24.4,NEA
2025-05-05,12.05,COM
2025-05-05,18.45,GBA
2025-05-05,17.95,CEN
2025-05-05,10.25,BAS
2025-05-05,11.0,PAT
2025-05-05,20.4,LIT
2025-05-06,14.85,CUY
2025-05-06,22.6,NOA
2025-05-06,22.55,NEA
2025-05-06,12.2,COM
2025-05-06,21.4,GBA
2025-05-06,20.8,CEN
2025-05-06,15.2,BAS
2025-05-06,13.2,PAT
2025-05-06,22.7,LIT
2025-05-07,17.7,CUY
2025-05-07,21.45,NOA
2025-05-07,23.4,NEA
2025-05-07,9.3,COM
2025-05-07,21.1,GBA
2025-05-07,18.85,CEN
2025-05-07,9.35,BAS
2025-05-07,10.1,PAT
2025-05-07,22.3,LIT
2025-05-08,13.65,BAS
2025-05-08,9.1,PAT
2025-05-08,19.15,GBA
2025-05-08,16.1,CUY
2025-05-08,15.45,CEN
2025-05-08,27.85,NEA
2025-05-08,11.55,COM
2025-05-08,20.0,LIT
2025-05-08,22.65,NOA
2025-05-09,17.2,COM
2025-05-09,17.45,LIT
2025-05-09,17.05,CEN
2025-05-09,13.9,BAS
2025-05-09,22.05,NEA
2025-05-09,18.6,GBA
2025-05-09,15.25,CUY
2025-05-09,21.45,NOA
2025-05-09,10.9,PAT
2025-05-10,20.55,NEA
2025-05-10,14.5,COM
2025-05-10,17.0,LIT
2025-05-10,16.75,CEN
2025-05-10,12.1,BAS
2025-05-10,14.2,PAT
2025-05-10,18.7,GBA
2025-05-10,17.4,CUY
2025-05-10,20.95,NOA
2025-05-11,17.2,CUY
2025-05-11,20.6,NOA
2025-05-11,19.25,NEA
2025-05-11,12.85,COM
2025-05-11,15.65,GBA
2025-05-11,18.45,CEN
2025-05-11,15.1,BAS
2025-05-11,12.55,PAT
2025-05-11,18.15,LIT
2025-05-12,17.3,CUY
2025-05-12,18.85,NOA
2025-05-12,18.9,NEA
2025-05-12,12.15,COM
2025-05-12,17.25,GBA
2025-05-12,17.7,CEN
2025-05-12,18.0,BAS
2025-05-12,13.5,PAT
2025-05-12,16.6,LIT
2025-05-13,16.1,CUY
2025-05-13,19.95,NOA
2025-05-13,21.25,NEA
2025-05-13,13.7,COM
2025-05-13,18.35,GBA
2025-05-13,17.9,CEN
2025-05-13,18.55,BAS
2025-05-13,14.0,PAT
2025-05-13,17.2,LIT
2025-05-14,17.6,CUY
2025-05-14,19.55,NOA
2025-05-14,24.65,NEA
2025-05-14,13.15,COM
2025-05-14,22.0,GBA
2025-05-14,19.45,CEN
2025-05-14,16.6,BAS
2025-05-14,13.25,PAT
2025-05-14,20.4,LIT
2025-05-15,24.6,NEA
2025-05-15,14.0,COM
2025-05-15,23.3,LIT
2025-05-15,23.25,CEN
2025-05-15,20.6,NOA
2025-05-15,14.55,PAT
2025-05-15,21.7,GBA
2025-05-15,17.5,CUY
2025-05-15,16.55,BAS
2025-05-16,18.75,CUY
2025-05-16,22.6,NOA
2025-05-16,24.0,NEA
2025-05-16,13.1,COM
2025-05-16,21.1,GBA
2025-05-16,22.95,CEN
2025-05-16,14.75,BAS
2025-05-16,14.55,PAT
2025-05-16,22.9,LIT
2025-05-17,18.9,CUY
2025-05-17,21.85,NOA
2025-05-17,25.0,NEA
2025-05-17,12.55,COM
2025-05-17,19.55,GBA
2025-05-17,23.15,CEN
2025-05-17,16.1,BAS
2025-05-17,14.9,PAT
2025-05-17,22.5,LIT
2025-05-18,13.8,CUY
2025-05-18,18.35,NOA
2025-05-18,21.0,NEA
2025-05-18,9.65,COM
2025-05-18,15.55,GBA
2025-05-18,16.6,CEN
2025-05-18,10.6,BAS
2025-05-18,8.0,PAT
2025-05-18,15.8,LIT
2025-05-19,8.1,COM
2025-05-19,10.85,LIT
2025-05-19,9.85,CEN
2025-05-19,9.75,BAS
2025-05-19,19.45,NEA
2025-05-19,11.3,GBA
2025-05-19,13.45,CUY
2025-05-19,16.25,NOA
2025-05-19,7.9,PAT
2025-05-20,12.75,CUY
2025-05-20,14.8,NOA
2025-05-20,20.75,NEA
2025-05-20,8.35,COM
2025-05-20,11.6,GBA
2025-05-20,10.6,CEN
2025-05-20,7.85,BAS
2025-05-20,4.8,PAT
2025-05-20,11.75,LIT
2025-05-21,12.7,CUY
2025-05-21,15.35,NOA
2025-05-21,20.15,NEA
2025-05-21,12.15,COM
2025-05-21,13.1,GBA
2025-05-21,12.05,CEN
2025-05-21,5.55,BAS
2025-05-21,2.2,PAT
2025-05-21,11.6,LIT
2025-05-22,12.0,CUY
2025-05-22,15.6,NOA
2025-05-22,18.7,NEA
2025-05-22,6.9,COM
2025-05-22,11.55,GBA
2025-05-22,12.2,CEN
2025-05-22,8.75,BAS
2025-05-22,5.5,PAT
2025-05-22,14.75,LIT
2025-05-23,10.7,CUY
2025-05-23,14.05,NOA
2025-05-23,16.8,NEA
2025-05-23,8.85,COM
2025-05-23,14.0,GBA
2025-05-23,13.35,CEN
2025-05-23,10.8,BAS
2025-05-23,12.0,PAT
2025-05-23,14.1,LIT
2025-05-24,15.15,CUY
2025-05-24,17.15,NOA
2025-05-24,21.3,NEA
2025-05-24,9.35,COM
2025-05-24,16.15,GBA
2025-05-24,15.5,CEN
2025-05-24,14.8,BAS
2025-05-24,8.4,PAT
2025-05-24,14.2,LIT
2025-05-25,12.1,CEN
2025-05-25,12.3,BAS
